,center,steering
2996,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_17_143.jpg,0.1986684
2997,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_17_219.jpg,0.001062961
3003,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_17_651.jpg,0.2
3004,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_17_719.jpg,0.35
3005,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_17_795.jpg,0.271893
3006,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_17_868.jpg,0.025662400000000002
3009,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_18_082.jpg,0.05
3010,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_18_156.jpg,0.25
3011,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_18_224.jpg,0.45
3012,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_18_296.jpg,0.6000001
3013,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_18_365.jpg,0.8000001
3014,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_18_434.jpg,0.8877879000000001
3015,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_18_512.jpg,0.6270079000000001
3016,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_18_587.jpg,0.3999478
3017,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_18_656.jpg,0.2499478
3018,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_18_727.jpg,-0.26494409999999996
3019,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_18_795.jpg,-0.08971509
3025,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_19_240.jpg,-0.15
3026,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_19_311.jpg,-0.1786333
3033,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_19_836.jpg,0.2
3034,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_19_915.jpg,0.4117432
3035,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_19_991.jpg,0.1811668
3038,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_20_207.jpg,0.1
3039,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_20_280.jpg,0.1601008
3047,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_20_852.jpg,0.1
3048,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_20_922.jpg,0.25
3049,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_20_997.jpg,0.3061018
3050,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_21_069.jpg,0.06652576
3053,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_21_279.jpg,0.05
3054,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_21_349.jpg,0.25
3055,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_21_418.jpg,0.1473422
3059,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_21_708.jpg,0.05
3060,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_21_777.jpg,0.2
3061,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_21_851.jpg,0.4
3062,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_21_925.jpg,0.2726455
3063,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_21_996.jpg,0.08701409
3065,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_22_131.jpg,0.0
3071,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_22_565.jpg,0.0
3074,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_22_780.jpg,-0.1
3075,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_22_854.jpg,-0.11608319999999998
3081,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_23_293.jpg,0.2
3082,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_23_367.jpg,0.04899953
3083,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_23_442.jpg,0.0
3086,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_23_653.jpg,-0.2
3087,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_23_723.jpg,-0.06784239
3088,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_23_794.jpg,0.0
3094,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_24_220.jpg,0.0
3118,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_25_919.jpg,0.0
3119,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_25_989.jpg,0.0
3120,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_26_056.jpg,-0.15
3121,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_26_128.jpg,-0.07774229
3128,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_26_619.jpg,-0.1
3129,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_26_689.jpg,-0.3
3130,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_26_760.jpg,-0.2589818
3131,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_26_830.jpg,-0.02547527
3133,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_26_971.jpg,0.0
3142,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_27_599.jpg,0.0
3143,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_27_667.jpg,0.0
3144,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_27_740.jpg,-0.05
3145,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_27_812.jpg,-0.25
3146,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_27_885.jpg,-0.45
3147,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_27_957.jpg,-0.6000001
3148,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_28_029.jpg,-0.8000001
3149,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_28_096.jpg,-0.9500002000000001
3150,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_28_165.jpg,-1.0
3151,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_28_232.jpg,-0.9726921000000001
3152,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_28_299.jpg,-0.7992551
3153,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_28_370.jpg,-0.5398225
3154,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_28_443.jpg,-0.3742335
3155,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_28_515.jpg,-0.1260581
3158,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_28_736.jpg,-0.05
3159,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_28_804.jpg,-0.25
3160,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_28_877.jpg,-0.3969882
3161,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_28_949.jpg,-0.1550609
3162,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_29_024.jpg,-0.05
3163,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_29_100.jpg,-0.2
3164,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_29_173.jpg,-0.13610350000000002
3170,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_29_613.jpg,-0.1
3171,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_29_686.jpg,-0.3
3172,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_29_759.jpg,-0.45
3173,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_29_833.jpg,-0.4710048
3174,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_29_907.jpg,-0.2231115
3175,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_29_976.jpg,-0.04529727
3176,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_30_044.jpg,0.05
3177,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_30_112.jpg,0.2
3178,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_30_178.jpg,0.2366041
3179,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_30_256.jpg,0.01114513
3180,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_30_322.jpg,-0.05
3181,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_30_389.jpg,-0.2494907
3182,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_30_457.jpg,-0.08157519
3185,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_30_668.jpg,-0.05
3189,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_30_952.jpg,0.0
3190,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_31_022.jpg,-0.15
3191,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_31_091.jpg,-0.12193230000000001
3194,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_31_302.jpg,0.0
3197,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_31_510.jpg,-0.15
3198,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_31_580.jpg,-0.27130429999999994
3199,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_31_652.jpg,-0.02966035
3200,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_31_728.jpg,0.0
3202,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_31_862.jpg,0.0
3207,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_32_214.jpg,0.0
3212,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_32_572.jpg,0.0
3213,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_32_644.jpg,0.0
3214,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_32_719.jpg,0.0
3220,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_33_129.jpg,0.15
3221,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_33_199.jpg,0.29161279999999995
3222,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_33_273.jpg,0.07159518
3237,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_34_327.jpg,0.0
3249,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_35_209.jpg,0.2
3250,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_35_280.jpg,0.1103734
3251,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_35_351.jpg,0.0
3253,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_35_497.jpg,0.0
3255,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_35_640.jpg,0.1
3256,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_35_712.jpg,0.3
3257,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_35_782.jpg,0.45
3258,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_35_853.jpg,0.45581859999999996
3259,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_35_922.jpg,0.27346329999999996
3260,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_35_990.jpg,0.01961135
3263,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_36_205.jpg,0.0
3270,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_36_705.jpg,0.0
3281,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_37_492.jpg,0.1
3282,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_37_564.jpg,0.3
3283,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_37_636.jpg,0.45
3284,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_37_707.jpg,0.6500001
3285,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_37_778.jpg,0.8000001
3286,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_37_852.jpg,1.0
3287,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_37_927.jpg,0.8719562
3288,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_38_002.jpg,0.6966336
3289,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_38_075.jpg,0.4530659000000001
3290,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_38_149.jpg,0.2071297
3291,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_38_223.jpg,0.03413357
3299,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_38_783.jpg,0.0
3306,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_39_284.jpg,0.1
3307,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_39_357.jpg,0.25
3308,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_39_425.jpg,0.45
3309,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_39_492.jpg,0.6000001
3310,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_39_566.jpg,0.4481887
3311,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_39_636.jpg,0.26305
3312,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_39_706.jpg,0.02823301
3313,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_39_774.jpg,0.0
3315,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_39_911.jpg,0.1
3316,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_39_979.jpg,0.25
3317,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_40_047.jpg,0.45
3318,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_40_115.jpg,0.3398955
3319,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_40_185.jpg,0.1098782
3320,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_40_254.jpg,0.0
3322,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_40_390.jpg,0.05
3323,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_40_462.jpg,0.2
3324,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_40_533.jpg,0.4
3325,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_40_606.jpg,0.3277344
3326,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_40_677.jpg,0.1336736
3331,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_41_038.jpg,0.0
3334,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_41_242.jpg,0.0
3338,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_41_520.jpg,0.0
3344,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_41_939.jpg,0.0
3345,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_42_008.jpg,0.2
3346,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_42_076.jpg,0.29926990000000003
3347,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_42_148.jpg,0.04816818
3370,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_43_744.jpg,0.05
3371,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_43_813.jpg,0.2
3372,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_43_886.jpg,0.00716075
3378,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_44_304.jpg,0.1641184
3406,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_46_242.jpg,0.0
3411,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_46_589.jpg,0.0
3412,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_46_660.jpg,0.0
3418,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_47_085.jpg,0.0
3432,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_48_047.jpg,0.1
3433,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_48_116.jpg,0.1400017
3438,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_48_465.jpg,-0.2
3439,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_48_533.jpg,-0.1570956
3444,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_48_887.jpg,0.1
3445,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_48_957.jpg,0.25
3446,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_49_029.jpg,0.01829722
3463,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_50_216.jpg,0.0
3464,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_50_289.jpg,0.0
3466,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_50_433.jpg,0.0
3484,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_51_715.jpg,0.1
3485,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_51_783.jpg,0.3
3486,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_51_850.jpg,0.3347349
3487,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_51_919.jpg,0.1478214
3491,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_52_191.jpg,0.0
3495,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_52_470.jpg,0.0
3503,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_53_020.jpg,0.1392491
3507,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_53_295.jpg,0.0
3510,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_53_507.jpg,0.2
3511,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_53_579.jpg,0.3395161
3512,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_53_651.jpg,0.10203510000000002
3515,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_53_859.jpg,0.0
3523,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_54_411.jpg,0.0
3526,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_54_624.jpg,0.0
3554,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_56_587.jpg,0.05
3555,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_56_655.jpg,0.2
3556,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_56_725.jpg,0.22583089999999997
3557,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_56_791.jpg,0.04608299
3565,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_57_356.jpg,0.05
3566,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_57_423.jpg,0.2
3567,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_57_494.jpg,0.2250735
3574,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_57_985.jpg,0.1
3575,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_58_052.jpg,0.25
3576,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_58_119.jpg,0.3876992
3577,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_58_191.jpg,0.1510655
3584,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_58_680.jpg,0.0
3587,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_58_892.jpg,0.0
3590,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_59_112.jpg,0.05
3591,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_59_182.jpg,0.2
3592,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_59_253.jpg,0.2860199
3593,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_59_325.jpg,0.0499799
3595,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_59_471.jpg,0.05
3596,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_59_542.jpg,0.2
3597,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_59_614.jpg,0.4
3598,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_59_684.jpg,0.42129209999999995
3599,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_15_59_753.jpg,0.23908339999999997
3604,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_00_118.jpg,0.1
3605,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_00_189.jpg,0.3142873
3606,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_00_262.jpg,0.14286279999999998
3618,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_01_116.jpg,0.15
3619,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_01_191.jpg,0.35
3620,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_01_257.jpg,0.269389
3621,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_01_328.jpg,0.02845328
3625,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_01_616.jpg,0.15
3626,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_01_684.jpg,0.35
3627,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_01_753.jpg,0.5016959
3628,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_01_824.jpg,0.2661585
3629,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_01_895.jpg,0.07691219
3631,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_02_033.jpg,0.05
3632,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_02_100.jpg,0.1769188
3639,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_02_590.jpg,0.15
3640,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_02_658.jpg,0.3
3641,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_02_729.jpg,0.2739042
3642,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_02_801.jpg,0.11007529999999999
3647,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_03_154.jpg,0.0
3649,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_03_294.jpg,0.2
3650,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_03_366.jpg,0.3666393
3651,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_03_437.jpg,0.1800952
3662,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_04_204.jpg,0.1
3663,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_04_272.jpg,0.25
3664,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_04_344.jpg,0.3649963
3665,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_04_414.jpg,0.17733139999999997
3672,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_04_905.jpg,0.05
3673,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_04_974.jpg,0.2
3674,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_05_046.jpg,0.2113493
3675,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_05_117.jpg,0.02158574
3686,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_05_890.jpg,0.15
3687,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_05_960.jpg,0.25956799999999997
3688,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_06_030.jpg,0.02454165
3689,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_06_100.jpg,0.0
3697,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_06_665.jpg,0.15
3698,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_06_738.jpg,0.3
3699,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_06_807.jpg,0.43322910000000003
3700,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_06_880.jpg,0.24045909999999998
3701,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_06_952.jpg,0.02613781
3703,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_07_092.jpg,0.0
3710,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_07_586.jpg,0.1
3711,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_07_656.jpg,0.25
3712,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_07_725.jpg,0.3291691
3713,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_07_799.jpg,0.13280150000000002
3714,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_07_869.jpg,0.0
3715,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_07_940.jpg,0.0
3738,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_09_556.jpg,0.1
3739,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_09_628.jpg,0.19186720000000002
3740,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_09_699.jpg,0.02418813
3750,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_10_415.jpg,0.1
